"Lect","Category","Sequence","Order","Segment"
"Turkish","Onset","ɟ",1,"ɟ"
"Turkish","Onset","ɟ",1,"ɟ"
"Turkish","Onset","ɡ",1,"ɡ"
"Turkish","Onset","ɣ",1,"ɣ"
"Turkish","Onset","ʃ",1,"ʃ"
"Turkish","Onset","ʒ",1,"ʒ"
"Turkish","Nucleus","a",1,"a"
"Turkish","Nucleus","aː",1,"aː"
"Turkish","Nucleus","e",1,"e"
"Turkish","Nucleus","eː",1,"eː"
"Turkish","Nucleus","i",1,"i"
"Turkish","Nucleus","iː",1,"iː"
"Turkish","Nucleus","o",1,"o"
"Turkish","Nucleus","u",1,"u"
"Turkish","Nucleus","uː",1,"uː"
"Turkish","Nucleus","y",1,"y"
"Turkish","Nucleus","œ",1,"œ"
"Turkish","Nucleus","ɯ",1,"ɯ"
"Turkish","Coda","#",1,"#"
"Turkish","Coda","CC",1,"C"
"Turkish","Coda","CC",2,"C"
"Turkish","Coda","b",1,"b"
"Turkish","Coda","c",1,"c"
"Turkish","Coda","d",1,"d"
"Turkish","Coda","d͡ʒ",1,"d͡ʒ"
"Turkish","Coda","f",1,"f"
"Turkish","Coda","h",1,"h"
"Turkish","Coda","j",1,"j"
"Turkish","Coda","k",1,"k"
"Turkish","Coda","lr",1,"l"
"Turkish","Coda","lr",2,"r"
"Turkish","Coda","lˠ",1,"lˠ"
"Turkish","Coda","m",1,"m"
"Turkish","Coda","n",1,"n"
"Turkish","Coda","p",1,"p"
"Turkish","Coda","s",1,"s"
"Turkish","Coda","t",1,"t"
"Turkish","Coda","t͡ʃ",1,"t͡ʃ"
"Turkish","Coda","v",1,"v"
"Turkish","Coda","z",1,"z"
"Turkish","Coda","ɣ",1,"ɣ"
"Turkish","Coda","ʃ",1,"ʃ"
"Turkish","Coda","ʒ",1,"ʒ"
"Turkmen","Onset","#",1,"#"
"Turkmen","Onset","b",1,"b"
"Turkmen","Onset","d",1,"d"
"Turkmen","Onset","d͡ʒ",1,"d͡ʒ"
"Turkmen","Onset","h",1,"h"
"Turkmen","Onset","j",1,"j"
"Turkmen","Onset","k",1,"k"
"Turkmen","Onset","l",1,"l"
"Turkmen","Onset","m",1,"m"
"Turkmen","Onset","n",1,"n"
"Turkmen","Onset","p",1,"p"
"Turkmen","Onset","t",1,"t"
"Turkmen","Onset","t͡ʃ",1,"t͡ʃ"
"Turkmen","Onset","w",1,"w"
"Turkmen","Onset","ð",1,"ð"
"Turkmen","Onset","ɡ",1,"ɡ"
"Turkmen","Onset","ɾ",1,"ɾ"
"Turkmen","Onset","ʃ",1,"ʃ"
"Turkmen","Onset","θ",1,"θ"
"Turkmen","Nucleus","a",1,"a"
"Turkmen","Nucleus","aː",1,"aː"
"Turkmen","Nucleus","e",1,"e"
"Turkmen","Nucleus","i",1,"i"
"Turkmen","Nucleus","iː",1,"iː"
"Turkmen","Nucleus","o",1,"o"
"Turkmen","Nucleus","oː",1,"oː"
"Turkmen","Nucleus","u",1,"u"
"Turkmen","Nucleus","uː",1,"uː"
"Turkmen","Nucleus","y",1,"y"
"Turkmen","Nucleus","yː",1,"yː"
"Turkmen","Nucleus","æː",1,"æː"
"Turkmen","Nucleus","ø",1,"ø"
"Turkmen","Nucleus","øː",1,"øː"
"Turkmen","Nucleus","ɯ",1,"ɯ"
"Turkmen","Nucleus","ɯː",1,"ɯː"
"Turkmen","Coda","#",1,"#"
"Turkmen","Coda","CC",1,"C"
"Turkmen","Coda","CC",2,"C"
"Turkmen","Coda","h",1,"h"
"Turkmen","Coda","j",1,"j"
"Turkmen","Coda","k",1,"k"
"Turkmen","Coda","l",1,"l"
"Turkmen","Coda","m",1,"m"
"Turkmen","Coda","n",1,"n"
"Turkmen","Coda","p",1,"p"
"Turkmen","Coda","t",1,"t"
"Turkmen","Coda","t͡ʃ",1,"t͡ʃ"
"Turkmen","Coda","w",1,"w"
"Turkmen","Coda","ð",1,"ð"
"Turkmen","Coda","ŋ",1,"ŋ"
"Turkmen","Coda","ɾ",1,"ɾ"
"Turkmen","Coda","ʃ",1,"ʃ"
"Turkmen","Coda","θ",1,"θ"
"Tuvinian","Onset","#",1,"#"
"Tuvinian","Onset","c͡ç",1,"c͡ç"
"Tuvinian","Onset","f",1,"f"
"Tuvinian","Onset","j",1,"j"
"Tuvinian","Onset","k",1,"k"
"Tuvinian","Onset","l",1,"l"
"Tuvinian","Onset","m",1,"m"
"Tuvinian","Onset","n",1,"n"
"Tuvinian","Onset","p",1,"p"
"Tuvinian","Onset","pʰ",1,"pʰ"
"Tuvinian","Onset","r",1,"r"
"Tuvinian","Onset","s",1,"s"
"Tuvinian","Onset","t",1,"t"
"Tuvinian","Onset","tʰ",1,"tʰ"
"Tuvinian","Onset","v",1,"v"
"Tuvinian","Onset","x",1,"x"
"Tuvinian","Onset","z",1,"z"
"Tuvinian","Onset","ç",1,"ç"
"Tuvinian","Onset","ɡ",1,"ɡ"
"Tuvinian","Onset","ʝ",1,"ʝ"
"Tuvinian","Nucleus","a",1,"a"
"Tuvinian","Nucleus","aː",1,"aː"
"Tuvinian","Nucleus","e",1,"e"
"Tuvinian","Nucleus","eː",1,"eː"
"Tuvinian","Nucleus","i",1,"i"
"Tuvinian","Nucleus","iː",1,"iː"
"Tuvinian","Nucleus","o",1,"o"
"Tuvinian","Nucleus","oː",1,"oː"
"Tuvinian","Nucleus","u",1,"u"
"Tuvinian","Nucleus","uː",1,"uː"
"Tuvinian","Nucleus","y",1,"y"
"Tuvinian","Nucleus","yː",1,"yː"
"Tuvinian","Nucleus","ø",1,"ø"
"Tuvinian","Nucleus","øː",1,"øː"
"Tuvinian","Nucleus","ɯ",1,"ɯ"
"Tuvinian","Nucleus","ɯː",1,"ɯː"
"Tuvinian","Coda","#",1,"#"
"Tuvinian","Coda","f",1,"f"
"Tuvinian","Coda","j",1,"j"
"Tuvinian","Coda","jt",1,"j"
"Tuvinian","Coda","jt",2,"t"
"Tuvinian","Coda","k",1,"k"
"Tuvinian","Coda","l",1,"l"
"Tuvinian","Coda","m",1,"m"
"Tuvinian","Coda","n",1,"n"
"Tuvinian","Coda","pʰ",1,"pʰ"
"Tuvinian","Coda","r",1,"r"
"Tuvinian","Coda","rt",1,"r"
"Tuvinian","Coda","rt",2,"t"
"Tuvinian","Coda","s",1,"s"
"Tuvinian","Coda","t",1,"t"
"Tuvinian","Coda","v",1,"v"
"Tuvinian","Coda","z",1,"z"
"Tuvinian","Coda","ç",1,"ç"
"Tuvinian","Coda","ŋ",1,"ŋ"
"Tuvinian","Coda","ɡ",1,"ɡ"
"Tuvinian","Coda","ʝ",1,"ʝ"
"Udi","Onset","#",1,"#"
"Udi","Onset","b",1,"b"
"Udi","Onset","d̺",1,"d̺"
"Udi","Onset","d̺z",1,"d̺"
"Udi","Onset","d̺z",2,"z"
"Udi","Onset","d͡z",1,"d͡z"
"Udi","Onset","f",1,"f"
"Udi","Onset","h",1,"h"
"Udi","Onset","j",1,"j"
"Udi","Onset","k",1,"k"
"Udi","Onset","kˀ",1,"kˀ"
"Udi","Onset","l",1,"l"
"Udi","Onset","m",1,"m"
"Udi","Onset","n",1,"n"
"Udi","Onset","p",1,"p"
"Udi","Onset","pˀ",1,"pˀ"
"Udi","Onset","q",1,"q"
"Udi","Onset","qˀ",1,"qˀ"
"Udi","Onset","r",1,"r"
"Udi","Onset","s",1,"s"
"Udi","Onset","s̺",1,"s̺"
"Udi","Onset","t̺",1,"t̺"
"Udi","Onset","t̺s",1,"t̺"
"Udi","Onset","t̺s",2,"s"
"Udi","Onset","t̺sˀ",1,"t̺"
"Udi","Onset","t̺sˀ",2,"sˀ"
"Udi","Onset","t̺ˀ",1,"t̺"
"Udi","Onset","t͡s",1,"t͡s"
"Udi","Onset","t͡sˀ",1,"t͡sˀ"
"Udi","Onset","w",1,"w"
"Udi","Onset","x",1,"x"
"Udi","Onset","z̺",1,"z̺"
"Udi","Onset","ŋ",1,"ŋ"
"Udi","Onset","ɡ",1,"ɡ"
"Udi","Onset","ɡ",1,"ɡ"
"Udi","Onset","ɣ",1,"ɣ"
"Udi","Onset","ɦ",1,"ɦ"
"Udi","Nucleus","VV",1,"V"
"Udi","Nucleus","VV",2,"V"
"Udi","Nucleus","a",1,"a"
"Udi","Nucleus","e",1,"e"
"Udi","Nucleus","i",1,"i"
"Udi","Nucleus","o",1,"o"
"Udi","Nucleus","u",1,"u"
"Udi","Nucleus","y",1,"y"
"Udi","Nucleus","æ",1,"æ"
"Udi","Nucleus","ø",1,"ø"
"Udi","Nucleus","ə",1,"ə"
"Udi","Coda","#",1,"#"
"Udi","Coda","C",1,"C"
"Udi","Coda","CC",1,"C"
"Udi","Coda","CC",2,"C"
"Udihe","Onset","#",1,"#"
"Udihe","Onset","b",1,"b"
"Udihe","Onset","d",1,"d"
"Udihe","Onset","d͡z",1,"d͡z"
"Udihe","Onset","j",1,"j"
"Udihe","Onset","k",1,"k"
"Udihe","Onset","l",1,"l"
"Udihe","Onset","m",1,"m"
"Udihe","Onset","n",1,"n"
"Udihe","Onset","p",1,"p"
"Udihe","Onset","s",1,"s"
"Udihe","Onset","t",1,"t"
"Udihe","Onset","t͡s",1,"t͡s"
"Udihe","Onset","w",1,"w"
"Udihe","Onset","x",1,"x"
"Udihe","Onset","ŋ",1,"ŋ"
"Udihe","Onset","ɡ",1,"ɡ"
"Udihe","Onset","ɲ",1,"ɲ"
"Udihe","Nucleus","a",1,"a"
"Udihe","Nucleus","aː",1,"aː"
"Udihe","Nucleus","a̰",1,"a̰"
"Udihe","Nucleus","eː",1,"eː"
"Udihe","Nucleus","i",1,"i"
"Udihe","Nucleus","iː",1,"iː"
"Udihe","Nucleus","o",1,"o"
"Udihe","Nucleus","oː",1,"oː"
"Udihe","Nucleus","o̰",1,"o̰"
"Udihe","Nucleus","u",1,"u"
"Udihe","Nucleus","uː",1,"uː"
"Udihe","Nucleus","y",1,"y"
"Udihe","Nucleus","yː",1,"yː"
"Udihe","Nucleus","æ",1,"æ"
"Udihe","Nucleus","æː",1,"æː"
"Udihe","Nucleus","æ̰",1,"æ̰"
"Udihe","Nucleus","ø",1,"ø"
"Udihe","Nucleus","øː",1,"øː"
"Udihe","Nucleus","ə",1,"ə"
"Udihe","Nucleus","əː",1,"əː"
"Udihe","Nucleus","ə̰",1,"ə̰"
"Udihe","Coda","#",1,"#"
"Udihe","Coda","b",1,"b"
"Udihe","Coda","k",1,"k"
"Udihe","Coda","m",1,"m"
"Udihe","Coda","n",1,"n"
"Udihe","Coda","p",1,"p"
"Udihe","Coda","ŋ",1,"ŋ"
"Udihe","Coda","ɡ",1,"ɡ"
"Udmurt","Onset","#",1,"#"
"Udmurt","Onset","C",1,"C"
"Udmurt","Onset","CC",1,"C"
"Udmurt","Onset","CC",2,"C"
"Udmurt","Nucleus","a",1,"a"
"Udmurt","Nucleus","au",1,"a"
"Udmurt","Nucleus","au",2,"u"
"Udmurt","Nucleus","e",1,"e"
"Udmurt","Nucleus","i",1,"i"
"Udmurt","Nucleus","o",1,"o"
"Udmurt","Nucleus","u",1,"u"
"Udmurt","Nucleus","ua",1,"u"
"Udmurt","Nucleus","ua",2,"a"
"Udmurt","Nucleus","ui",1,"u"
"Udmurt","Nucleus","ui",2,"i"
"Udmurt","Nucleus","ɤ",1,"ɤ"
"Udmurt","Nucleus","ɯ",1,"ɯ"
"Udmurt","Coda","#",1,"#"
"Udmurt","Coda","C",1,"C"
"Udmurt","Coda","LC",1,"L"
"Udmurt","Coda","LC",2,"C"
"Uighur","Onset","#",1,"#"
"Uighur","Onset","b",1,"b"
"Uighur","Onset","d",1,"d"
"Uighur","Onset","d͡ʒ",1,"d͡ʒ"
"Uighur","Onset","h",1,"h"
"Uighur","Onset","j",1,"j"
"Uighur","Onset","k",1,"k"
"Uighur","Onset","l",1,"l"
"Uighur","Onset","m",1,"m"
"Uighur","Onset","n",1,"n"
"Uighur","Onset","p",1,"p"
"Uighur","Onset","q",1,"q"
"Uighur","Onset","r",1,"r"
"Uighur","Onset","s",1,"s"
"Uighur","Onset","t",1,"t"
"Uighur","Onset","t͡ʃ",1,"t͡ʃ"
"Uighur","Onset","w",1,"w"
"Uighur","Onset","z",1,"z"
"Uighur","Onset","ɡ",1,"ɡ"
"Uighur","Onset","ɴ",1,"ɴ"
"Uighur","Onset","ʁ",1,"ʁ"
"Uighur","Onset","ʃ",1,"ʃ"
"Uighur","Onset","χ",1,"χ"
"Uighur","Nucleus","e",1,"e"
"Uighur","Nucleus","i",1,"i"
"Uighur","Nucleus","o",1,"o"
"Uighur","Nucleus","u",1,"u"
"Uighur","Nucleus","y",1,"y"
"Uighur","Nucleus","ø",1,"ø"
"Uighur","Nucleus","ɑ",1,"ɑ"
"Uighur","Nucleus","ɑː",1,"ɑː"
"Uighur","Nucleus","ɛ",1,"ɛ"
"Uighur","Coda","#",1,"#"
"Uighur","Coda","b",1,"b"
"Uighur","Coda","d",1,"d"
"Uighur","Coda","d͡ʒ",1,"d͡ʒ"
"Uighur","Coda","h",1,"h"
"Uighur","Coda","hl",1,"h"
"Uighur","Coda","hl",2,"l"
"Uighur","Coda","j",1,"j"
"Uighur","Coda","jl",1,"j"
"Uighur","Coda","jl",2,"l"
"Uighur","Coda","jp",1,"j"
"Uighur","Coda","jp",2,"p"
"Uighur","Coda","jt",1,"j"
"Uighur","Coda","jt",2,"t"
"Uighur","Coda","jx",1,"j"
"Uighur","Coda","jx",2,"x"
"Uighur","Coda","jz",1,"j"
"Uighur","Coda","jz",2,"z"
"Uighur","Coda","jʃ",1,"j"
"Uighur","Coda","jʃ",2,"ʃ"
"Uighur","Coda","k",1,"k"
"Uighur","Coda","ks",1,"k"
"Uighur","Coda","ks",2,"s"
"Uighur","Coda","kt",1,"k"
"Uighur","Coda","kt",2,"t"
"Uighur","Coda","l",1,"l"
"Uighur","Coda","ld",1,"l"
"Uighur","Coda","ld",2,"d"
"Uighur","Coda","lq",1,"l"
"Uighur","Coda","lq",2,"q"
"Uighur","Coda","m",1,"m"
"Uighur","Coda","n",1,"n"
"Uighur","Coda","nd",1,"n"
"Uighur","Coda","nd",2,"d"
"Uighur","Coda","nt",1,"n"
"Uighur","Coda","nt",2,"t"
"Uighur","Coda","nt͡ʃ",1,"n"
"Uighur","Coda","nt͡ʃ",2,"t͡ʃ"
"Uighur","Coda","p",1,"p"
"Uighur","Coda","ps",1,"p"
"Uighur","Coda","ps",2,"s"
"Uighur","Coda","pt",1,"p"
"Uighur","Coda","pt",2,"t"
"Uighur","Coda","q",1,"q"
"Uighur","Coda","r",1,"r"
"Uighur","Coda","rk",1,"r"
"Uighur","Coda","rk",2,"k"
"Uighur","Coda","rp",1,"r"
"Uighur","Coda","rp",2,"p"
"Uighur","Coda","rq",1,"r"
"Uighur","Coda","rq",2,"q"
"Uighur","Coda","rs",1,"r"
"Uighur","Coda","rs",2,"s"
"Uighur","Coda","rt",1,"r"
"Uighur","Coda","rt",2,"t"
"Uighur","Coda","rz",1,"r"
"Uighur","Coda","rz",2,"z"
"Uighur","Coda","rɡ",1,"r"
"Uighur","Coda","rɡ",2,"ɡ"
"Uighur","Coda","rʃ",1,"r"
"Uighur","Coda","rʃ",2,"ʃ"
"Uighur","Coda","s",1,"s"
"Uighur","Coda","sp",1,"s"
"Uighur","Coda","sp",2,"p"
"Uighur","Coda","sq",1,"s"
"Uighur","Coda","sq",2,"q"
"Uighur","Coda","st",1,"s"
"Uighur","Coda","st",2,"t"
"Uighur","Coda","t",1,"t"
"Uighur","Coda","t͡ʃ",1,"t͡ʃ"
"Uighur","Coda","w",1,"w"
"Uighur","Coda","wd͡ʒ",1,"w"
"Uighur","Coda","wd͡ʒ",2,"d͡ʒ"
"Uighur","Coda","wr",1,"w"
"Uighur","Coda","wr",2,"r"
"Uighur","Coda","xt",1,"x"
"Uighur","Coda","xt",2,"t"
"Uighur","Coda","z",1,"z"
"Uighur","Coda","ɡ",1,"ɡ"
"Uighur","Coda","ɴ",1,"ɴ"
"Uighur","Coda","ɴq",1,"ɴ"
"Uighur","Coda","ɴq",2,"q"
"Uighur","Coda","ʁ",1,"ʁ"
"Uighur","Coda","ʃ",1,"ʃ"
"Uighur","Coda","ʃq",1,"ʃ"
"Uighur","Coda","ʃq",2,"q"
"Uighur","Coda","ʃt",1,"ʃ"
"Uighur","Coda","ʃt",2,"t"
"Uighur","Coda","χ",1,"χ"
"Upper Sorbian","Nucleus","a",1,"a"
"Upper Sorbian","Nucleus","e",1,"e"
"Upper Sorbian","Nucleus","i",1,"i"
"Upper Sorbian","Nucleus","o",1,"o"
"Upper Sorbian","Nucleus","u",1,"u"
"Upper Sorbian","Nucleus","ɔ",1,"ɔ"
"Upper Sorbian","Nucleus","ɛ",1,"ɛ"
"Vaagri Booli","Onset","#",1,"#"
"Vaagri Booli","Onset","b",1,"b"
"Vaagri Booli","Onset","bh",1,"b"
"Vaagri Booli","Onset","bh",2,"h"
"Vaagri Booli","Onset","c",1,"c"
"Vaagri Booli","Onset","ch",1,"c"
"Vaagri Booli","Onset","ch",2,"h"
"Vaagri Booli","Onset","d",1,"d"
"Vaagri Booli","Onset","dh",1,"d"
"Vaagri Booli","Onset","dh",2,"h"
"Vaagri Booli","Onset","dr",1,"d"
"Vaagri Booli","Onset","dr",2,"r"
"Vaagri Booli","Onset","h",1,"h"
"Vaagri Booli","Onset","j",1,"j"
"Vaagri Booli","Onset","k",1,"k"
"Vaagri Booli","Onset","kh",1,"k"
"Vaagri Booli","Onset","kh",2,"h"
"Vaagri Booli","Onset","kj",1,"k"
"Vaagri Booli","Onset","kj",2,"j"
"Vaagri Booli","Onset","l",1,"l"
"Vaagri Booli","Onset","lh",1,"l"
"Vaagri Booli","Onset","lh",2,"h"
"Vaagri Booli","Onset","m",1,"m"
"Vaagri Booli","Onset","mh",1,"m"
"Vaagri Booli","Onset","mh",2,"h"
"Vaagri Booli","Onset","mr",1,"m"
"Vaagri Booli","Onset","mr",2,"r"
"Vaagri Booli","Onset","n",1,"n"
"Vaagri Booli","Onset","nd",1,"n"
"Vaagri Booli","Onset","nd",2,"d"
"Vaagri Booli","Onset","nh",1,"n"
"Vaagri Booli","Onset","nh",2,"h"
"Vaagri Booli","Onset","p",1,"p"
"Vaagri Booli","Onset","ph",1,"p"
"Vaagri Booli","Onset","ph",2,"h"
"Vaagri Booli","Onset","r",1,"r"
"Vaagri Booli","Onset","rh",1,"r"
"Vaagri Booli","Onset","rh",2,"h"
"Vaagri Booli","Onset","s",1,"s"
"Vaagri Booli","Onset","t",1,"t"
"Vaagri Booli","Onset","th",1,"t"
"Vaagri Booli","Onset","th",2,"h"
"Vaagri Booli","Onset","v",1,"v"
"Vaagri Booli","Onset","vh",1,"v"
"Vaagri Booli","Onset","vh",2,"h"
"Vaagri Booli","Onset","z",1,"z"
"Vaagri Booli","Onset","ç",1,"ç"
"Vaagri Booli","Onset","ɖ",1,"ɖ"
"Vaagri Booli","Onset","ɖh",1,"ɖ"
"Vaagri Booli","Onset","ɖh",2,"h"
"Vaagri Booli","Onset","ɟ",1,"ɟ"
"Vaagri Booli","Onset","ɟh",1,"ɟ"
"Vaagri Booli","Onset","ɟh",2,"h"
"Vaagri Booli","Onset","ɡ",1,"ɡ"
"Vaagri Booli","Onset","ɡh",1,"ɡ"
"Vaagri Booli","Onset","ɡh",2,"h"
"Vaagri Booli","Onset","ɭ",1,"ɭ"
"Vaagri Booli","Onset","ɲ",1,"ɲ"
"Vaagri Booli","Onset","ʀ",1,"ʀ"
"Vaagri Booli","Onset","ʈ",1,"ʈ"
"Vaagri Booli","Onset","ʈh",1,"ʈ"
"Vaagri Booli","Onset","ʈh",2,"h"
"Vaagri Booli","Nucleus","a",1,"a"
"Vaagri Booli","Nucleus","aː",1,"aː"
"Vaagri Booli","Nucleus","ã",1,"ã"
"Vaagri Booli","Nucleus","ãː",1,"ãː"
"Vaagri Booli","Nucleus","e",1,"e"
"Vaagri Booli","Nucleus","eː",1,"eː"
"Vaagri Booli","Nucleus","ẽ",1,"ẽ"
"Vaagri Booli","Nucleus","ẽː",1,"ẽː"
"Vaagri Booli","Nucleus","i",1,"i"
"Vaagri Booli","Nucleus","iː",1,"iː"
"Vaagri Booli","Nucleus","ĩː",1,"ĩː"
"Vaagri Booli","Nucleus","o",1,"o"
"Vaagri Booli","Nucleus","oː",1,"oː"
"Vaagri Booli","Nucleus","õː",1,"õː"
"Vaagri Booli","Nucleus","u",1,"u"
"Vaagri Booli","Nucleus","uː",1,"uː"
"Vaagri Booli","Nucleus","ũ",1,"ũ"
"Vaagri Booli","Nucleus","ũː",1,"ũː"
"Vaagri Booli","Nucleus","ɨ",1,"ɨ"
"Vaagri Booli","Coda","#",1,"#"
"Vaagri Booli","Coda","b",1,"b"
"Vaagri Booli","Coda","c",1,"c"
"Vaagri Booli","Coda","d",1,"d"
"Vaagri Booli","Coda","h",1,"h"
"Vaagri Booli","Coda","j",1,"j"
"Vaagri Booli","Coda","k",1,"k"
"Vaagri Booli","Coda","l",1,"l"
"Vaagri Booli","Coda","m",1,"m"
"Vaagri Booli","Coda","n",1,"n"
"Vaagri Booli","Coda","p",1,"p"
"Vaagri Booli","Coda","r",1,"r"
"Vaagri Booli","Coda","s",1,"s"
"Vaagri Booli","Coda","t",1,"t"
"Vaagri Booli","Coda","v",1,"v"
"Vaagri Booli","Coda","ç",1,"ç"
"Vaagri Booli","Coda","ŋ",1,"ŋ"
"Vaagri Booli","Coda","ɖ",1,"ɖ"
"Vaagri Booli","Coda","ɟ",1,"ɟ"
"Vaagri Booli","Coda","ɡ",1,"ɡ"
"Vaagri Booli","Coda","ɭ",1,"ɭ"
"Vaagri Booli","Coda","ɲ",1,"ɲ"
"Vaagri Booli","Coda","ɳ",1,"ɳ"
"Vaagri Booli","Coda","ʀ",1,"ʀ"
"Vaagri Booli","Coda","ʈ",1,"ʈ"
"Vach-Vasjugan","Onset","#",1,"#"
"Vach-Vasjugan","Onset","C",1,"C"
"Vach-Vasjugan","Nucleus","e",1,"e"
"Vach-Vasjugan","Nucleus","e̯",1,"e̯"
"Vach-Vasjugan","Nucleus","i",1,"i"
"Vach-Vasjugan","Nucleus","o",1,"o"
"Vach-Vasjugan","Nucleus","o̯",1,"o̯"
"Vach-Vasjugan","Nucleus","u",1,"u"
"Vach-Vasjugan","Nucleus","y",1,"y"
"Vach-Vasjugan","Nucleus","æ",1,"æ"
"Vach-Vasjugan","Nucleus","ø",1,"ø"
"Vach-Vasjugan","Nucleus","ø̯",1,"ø̯"
"Vach-Vasjugan","Nucleus","ɑ",1,"ɑ"
"Vach-Vasjugan","Nucleus","ə̯",1,"ə̯"
"Vach-Vasjugan","Nucleus","ɯ",1,"ɯ"
"Vach-Vasjugan","Coda","#",1,"#"
"Vach-Vasjugan","Coda","C",1,"C"
"Vaghri","Onset","#",1,"#"
"Vaghri","Onset","CC",1,"C"
"Vaghri","Onset","CC",2,"C"
"Vaghri","Onset","b",1,"b"
"Vaghri","Onset","b̤",1,"b̤"
"Vaghri","Onset","c",1,"c"
"Vaghri","Onset","cʰ",1,"cʰ"
"Vaghri","Onset","d",1,"d"
"Vaghri","Onset","d̤",1,"d̤"
"Vaghri","Onset","h",1,"h"
"Vaghri","Onset","j",1,"j"
"Vaghri","Onset","k",1,"k"
"Vaghri","Onset","kʰ",1,"kʰ"
"Vaghri","Onset","l",1,"l"
"Vaghri","Onset","m",1,"m"
"Vaghri","Onset","n",1,"n"
"Vaghri","Onset","p",1,"p"
"Vaghri","Onset","pʰ",1,"pʰ"
"Vaghri","Onset","r",1,"r"
"Vaghri","Onset","s",1,"s"
"Vaghri","Onset","t",1,"t"
"Vaghri","Onset","tʰ",1,"tʰ"
"Vaghri","Onset","w",1,"w"
"Vaghri","Onset","ɖ",1,"ɖ"
"Vaghri","Onset","ɖ̤",1,"ɖ̤"
"Vaghri","Onset","ɟ",1,"ɟ"
"Vaghri","Onset","ɟ̤",1,"ɟ̤"
"Vaghri","Onset","ɡ",1,"ɡ"
"Vaghri","Onset","ɡ̤",1,"ɡ̤"
"Vaghri","Onset","ɳ",1,"ɳ"
"Vaghri","Onset","ɽ",1,"ɽ"
"Vaghri","Onset","ʈ",1,"ʈ"
"Vaghri","Onset","ʈʰ",1,"ʈʰ"
"Vaghri","Nucleus","e",1,"e"
"Vaghri","Nucleus","i",1,"i"
"Vaghri","Nucleus","ĩ",1,"ĩ"
"Vaghri","Nucleus","o",1,"o"
"Vaghri","Nucleus","u",1,"u"
"Vaghri","Nucleus","ũ",1,"ũ"
"Vaghri","Nucleus","ɐ",1,"ɐ"
"Vaghri","Nucleus","ɐ̃",1,"ɐ̃"
"Vaghri","Nucleus","ɑ",1,"ɑ"
"Vaghri","Nucleus","ɑi",1,"ɑ"
"Vaghri","Nucleus","ɑi",2,"i"
"Vaghri","Nucleus","ɑu",1,"ɑ"
"Vaghri","Nucleus","ɑu",2,"u"
"Vaghri","Nucleus","ɑũ",1,"ɑ"
"Vaghri","Nucleus","ɑũ",2,"ũ"
"Vaghri","Nucleus","ɑ̃",1,"ɑ̃"
"Vaghri","Nucleus","ɔɑ",1,"ɔ"
"Vaghri","Nucleus","ɔɑ",2,"ɑ"
"Vaghri","Nucleus","ɔ̃",1,"ɔ̃"
"Vaghri","Nucleus","ə",1,"ə"
"Vaghri","Nucleus","ɛ",1,"ɛ"
"Vaghri","Nucleus","ɛ̃",1,"ɛ̃"
"Vaghri","Coda","#",1,"#"
"Vaghri","Coda","CC",1,"C"
"Vaghri","Coda","CC",2,"C"
"Vaghri","Coda","b",1,"b"
"Vaghri","Coda","b̤",1,"b̤"
"Vaghri","Coda","c",1,"c"
"Vaghri","Coda","cʰ",1,"cʰ"
"Vaghri","Coda","d",1,"d"
"Vaghri","Coda","d̤",1,"d̤"
"Vaghri","Coda","h",1,"h"
"Vaghri","Coda","j",1,"j"
"Vaghri","Coda","k",1,"k"
"Vaghri","Coda","kʰ",1,"kʰ"
"Vaghri","Coda","l",1,"l"
"Vaghri","Coda","m",1,"m"
"Vaghri","Coda","n",1,"n"
"Vaghri","Coda","p",1,"p"
"Vaghri","Coda","pʰ",1,"pʰ"
"Vaghri","Coda","r",1,"r"
"Vaghri","Coda","s",1,"s"
"Vaghri","Coda","t",1,"t"
"Vaghri","Coda","tʰ",1,"tʰ"
"Vaghri","Coda","w",1,"w"
"Vaghri","Coda","ŋ",1,"ŋ"
"Vaghri","Coda","ɖ",1,"ɖ"
"Vaghri","Coda","ɖ̤",1,"ɖ̤"
"Vaghri","Coda","ɟ",1,"ɟ"
"Vaghri","Coda","ɟ̤",1,"ɟ̤"
"Vaghri","Coda","ɡ",1,"ɡ"
"Vaghri","Coda","ɡ̤",1,"ɡ̤"
"Vaghri","Coda","ɳ",1,"ɳ"
"Vaghri","Coda","ɽ",1,"ɽ"
"Vaghri","Coda","ʈ",1,"ʈ"
"Vaghri","Coda","ʈʰ",1,"ʈʰ"
"Varhadi-Nagpuri","Onset","#",1,"#"
"Varhadi-Nagpuri","Onset","b",1,"b"
"Varhadi-Nagpuri","Onset","bj",1,"b"
"Varhadi-Nagpuri","Onset","bj",2,"j"
"Varhadi-Nagpuri","Onset","bl",1,"b"
"Varhadi-Nagpuri","Onset","bl",2,"l"
"Varhadi-Nagpuri","Onset","br",1,"b"
"Varhadi-Nagpuri","Onset","br",2,"r"
"Varhadi-Nagpuri","Onset","b̤",1,"b̤"
"Varhadi-Nagpuri","Onset","b̤j",1,"b̤"
"Varhadi-Nagpuri","Onset","b̤j",2,"j"
"Varhadi-Nagpuri","Onset","c͡ç",1,"c͡ç"
"Varhadi-Nagpuri","Onset","c͡çʰ",1,"c͡çʰ"
"Varhadi-Nagpuri","Onset","d",1,"d"
"Varhadi-Nagpuri","Onset","dr",1,"d"
